order_line_key,order_id,order_date,ship_date,order_timestamp,customer_key,product_key,location_key,ship_mode,quantity,sales_amount,discount_pct,profit_amount
OL_007081,ORD_007081,2024-08-05,2024-08-10,2024-08-05 18:11:07,CUST_0582,PRD_0061,LOC_005,Standard Class,7,873.67,0.0,236.25
OL_007082,ORD_007082,2025-12-05,2025-12-06,2025-12-05 13:45:21,CUST_0135,PRD_0059,LOC_007,Standard Class,4,157.36,0.1,39.68
OL_007083,ORD_007083,2025-08-24,2025-08-28,2025-08-24 21:13:40,CUST_0411,PRD_0093,LOC_010,Standard Class,4,1227.18,0.12,117.98
OL_007084,ORD_007084,2025-05-15,2025-05-19,2025-05-15 09:27:39,CUST_0135,PRD_0010,LOC_006,Standard Class,7,6031.7,0.2,1524.19
OL_007085,ORD_007085,2024-10-16,2024-10-20,2024-10-16 08:29:12,CUST_0512,PRD_0103,LOC_001,Standard Class,2,2409.01,0.2,-87.35
OL_007086,ORD_007086,2025-06-14,2025-06-19,2025-06-14 02:32:48,CUST_0550,PRD_0030,LOC_006,Standard Class,2,638.06,0.0,302.54
OL_007087,ORD_007087,2025-08-08,2025-08-13,2025-08-08 10:52:58,CUST_0233,PRD_0060,LOC_001,Standard Class,2,137.28,0.0,49.12
OL_007088,ORD_007088,2024-08-08,2024-08-10,2024-08-08 01:06:01,CUST_0617,PRD_0008,LOC_002,First Class,5,5008.9,0.0,2087.9
OL_007089,ORD_007089,2025-12-24,2025-12-28,2025-12-24 10:10:41,CUST_0397,PRD_0060,LOC_003,Standard Class,5,308.88,0.1,88.48
OL_007090,ORD_007090,2025-10-06,2025-10-09,2025-10-06 20:23:00,CUST_0582,PRD_0002,LOC_001,Standard Class,5,4259.85,0.0,2004.6
OL_007091,ORD_007091,2025-01-26,2025-01-29,2025-01-26 00:07:19,CUST_0544,PRD_0019,LOC_004,Standard Class,7,6145.52,0.1,2330.17
OL_007092,ORD_007092,2025-06-20,2025-06-21,2025-06-20 19:17:47,CUST_0377,PRD_0065,LOC_008,First Class,1,18.56,0.1,3.47
OL_007093,ORD_007093,2025-02-27,2025-03-02,2025-02-27 06:14:18,CUST_0251,PRD_0112,LOC_001,Standard Class,2,2909.44,0.17,-5.46
OL_007094,ORD_007094,2025-07-10,2025-07-12,2025-07-10 03:10:59,CUST_0172,PRD_0092,LOC_005,Standard Class,3,2940.27,0.24,-50.37
OL_007095,ORD_007095,2025-08-14,2025-08-16,2025-08-14 14:28:39,CUST_0589,PRD_0109,LOC_002,Standard Class,2,321.8,0.14,33.32
OL_007096,ORD_007096,2024-01-27,2024-01-28,2024-01-27 23:12:01,CUST_0545,PRD_0114,LOC_006,Standard Class,1,418.9,0.25,-31.34
OL_007097,ORD_007097,2024-03-18,2024-03-23,2024-03-18 00:28:07,CUST_0236,PRD_0115,LOC_005,Standard Class,2,1181.6,0.33,-161.74
OL_007098,ORD_007098,2024-08-30,2024-09-01,2024-08-30 02:48:28,CUST_0759,PRD_0040,LOC_002,First Class,2,371.42,0.0,142.56
OL_007099,ORD_007099,2025-10-14,2025-10-17,2025-10-14 03:53:50,CUST_0640,PRD_0111,LOC_009,Standard Class,7,5438.26,0.07,843.11
OL_007100,ORD_007100,2024-10-22,2024-10-26,2024-10-22 04:05:33,CUST_0097,PRD_0088,LOC_005,Standard Class,1,139.5,0.0,44.67
OL_007101,ORD_007101,2025-09-21,2025-09-24,2025-09-21 08:24:48,CUST_0138,PRD_0058,LOC_010,Second Class,2,149.43,0.15,28.59
OL_007102,ORD_007102,2025-01-04,2025-01-05,2025-01-04 19:07:51,CUST_0455,PRD_0048,LOC_010,Standard Class,2,115.01,0.15,19.93
OL_007103,ORD_007103,2024-07-29,2024-07-30,2024-07-29 10:31:44,CUST_0096,PRD_0001,LOC_003,Second Class,5,4230.23,0.1,1579.83
OL_007104,ORD_007104,2025-09-30,2025-10-04,2025-09-30 11:19:21,CUST_0759,PRD_0038,LOC_009,Second Class,5,2074.72,0.15,731.87
OL_007105,ORD_007105,2025-03-24,2025-03-28,2025-03-24 18:13:04,CUST_0543,PRD_0046,LOC_007,Second Class,7,560.64,0.1,150.93
OL_007106,ORD_007106,2024-09-18,2024-09-20,2024-09-18 08:42:59,CUST_0061,PRD_0094,LOC_004,Standard Class,2,2273.41,0.07,229.53
OL_007107,ORD_007107,2024-02-17,2024-02-21,2024-02-17 20:54:26,CUST_0372,PRD_0113,LOC_008,Standard Class,6,907.35,0.07,147.69
OL_007108,ORD_007108,2024-04-11,2024-04-16,2024-04-11 01:36:10,CUST_0189,PRD_0015,LOC_004,Standard Class,3,562.57,0.3,134.23
OL_007109,ORD_007109,2024-04-30,2024-05-01,2024-04-30 01:57:14,CUST_0414,PRD_0021,LOC_005,Second Class,6,1679.34,0.0,804.84
OL_007110,ORD_007110,2024-09-22,2024-09-24,2024-09-22 18:10:27,CUST_0218,PRD_0045,LOC_004,Standard Class,5,355.45,0.0,120.75
OL_007111,ORD_007111,2025-04-21,2025-04-22,2025-04-21 18:28:06,CUST_0658,PRD_0062,LOC_008,Standard Class,4,290.16,0.15,68.0
OL_007112,ORD_007112,2024-08-11,2024-08-15,2024-08-11 06:15:13,CUST_0582,PRD_0082,LOC_009,Second Class,2,43.98,0.15,10.8
OL_007113,ORD_007113,2024-03-07,2024-03-12,2024-03-07 13:01:16,CUST_0712,PRD_0069,LOC_002,Standard Class,1,42.46,0.1,9.83
OL_007114,ORD_007114,2024-07-15,2024-07-18,2024-07-15 21:40:58,CUST_0163,PRD_0052,LOC_006,Standard Class,2,35.98,0.1,8.04
OL_007115,ORD_007115,2024-11-02,2024-11-03,2024-11-02 02:44:41,CUST_0323,PRD_0007,LOC_002,Standard Class,2,435.85,0.3,77.55
OL_007116,ORD_007116,2025-12-23,2025-12-26,2025-12-23 01:06:14,CUST_0632,PRD_0027,LOC_009,Standard Class,4,2471.83,0.1,890.07
OL_007117,ORD_007117,2024-10-17,2024-10-21,2024-10-17 03:22:55,CUST_0315,PRD_0029,LOC_002,Second Class,6,1424.5,0.2,425.86
OL_007118,ORD_007118,2024-03-26,2024-03-27,2024-03-26 05:20:51,CUST_0320,PRD_0079,LOC_001,Standard Class,5,108.46,0.3,0.01
OL_007119,ORD_007119,2025-04-06,2025-04-09,2025-04-06 15:40:41,CUST_0784,PRD_0005,LOC_007,Standard Class,6,2858.52,0.0,1107.18
OL_007120,ORD_007120,2025-10-15,2025-10-17,2025-10-15 14:16:48,CUST_0613,PRD_0060,LOC_006,Standard Class,4,233.38,0.15,57.06
OL_007121,ORD_007121,2025-07-23,2025-07-26,2025-07-23 06:40:20,CUST_0683,PRD_0092,LOC_004,Standard Class,2,1672.14,0.36,-321.62
OL_007122,ORD_007122,2025-08-20,2025-08-24,2025-08-20 12:39:25,CUST_0349,PRD_0080,LOC_006,Standard Class,3,90.4,0.1,22.99
OL_007123,ORD_007123,2025-10-22,2025-10-26,2025-10-22 23:47:07,CUST_0489,PRD_0011,LOC_008,Second Class,3,821.49,0.0,355.98
OL_007124,ORD_007124,2025-05-07,2025-05-10,2025-05-07 16:17:35,CUST_0377,PRD_0014,LOC_002,Standard Class,6,2856.18,0.0,1236.84
OL_007125,ORD_007125,2025-12-26,2025-12-27,2025-12-26 00:02:07,CUST_0377,PRD_0107,LOC_003,Standard Class,5,1600.13,0.2,43.13
OL_007126,ORD_007126,2024-02-06,2024-02-11,2024-02-06 12:36:56,CUST_0098,PRD_0048,LOC_005,Standard Class,6,345.02,0.15,59.78
OL_007127,ORD_007127,2025-08-19,2025-08-22,2025-08-19 06:24:53,CUST_0668,PRD_0114,LOC_006,Second Class,3,1448.31,0.14,97.59
OL_007128,ORD_007128,2025-09-01,2025-09-05,2025-09-01 11:12:56,CUST_0333,PRD_0104,LOC_006,Standard Class,2,355.57,0.14,19.97
OL_007129,ORD_007129,2025-10-13,2025-10-14,2025-10-13 03:00:40,CUST_0488,PRD_0107,LOC_005,Standard Class,6,1957.6,0.18,89.2
OL_007130,ORD_007130,2025-01-19,2025-01-20,2025-01-19 08:47:30,CUST_0679,PRD_0112,LOC_006,Standard Class,6,10119.19,0.04,1374.49
OL_007131,ORD_007131,2025-07-24,2025-07-27,2025-07-24 03:11:09,CUST_0614,PRD_0074,LOC_001,Standard Class,1,50.81,0.0,14.37
OL_007132,ORD_007132,2024-06-03,2024-06-07,2024-06-03 04:26:24,CUST_0164,PRD_0042,LOC_003,Standard Class,5,727.65,0.0,205.3
OL_007133,ORD_007133,2025-04-19,2025-04-23,2025-04-19 12:23:26,CUST_0526,PRD_0093,LOC_006,Standard Class,1,303.42,0.13,26.12
OL_007134,ORD_007134,2024-09-17,2024-09-18,2024-09-17 18:11:03,CUST_0419,PRD_0081,LOC_003,Standard Class,1,100.06,0.15,13.28
OL_007135,ORD_007135,2025-04-15,2025-04-18,2025-04-15 20:02:32,CUST_0225,PRD_0117,LOC_010,Second Class,1,1120.26,0.33,-163.71
OL_007136,ORD_007136,2025-05-27,2025-06-01,2025-05-27 15:47:38,CUST_0042,PRD_0098,LOC_010,Second Class,1,850.18,0.23,-38.41
OL_007137,ORD_007137,2024-09-08,2024-09-13,2024-09-08 20:36:51,CUST_0534,PRD_0042,LOC_004,Standard Class,4,582.12,0.0,164.24
OL_007138,ORD_007138,2024-06-15,2024-06-18,2024-06-15 08:31:41,CUST_0617,PRD_0075,LOC_002,Standard Class,1,90.85,0.1,22.48
OL_007139,ORD_007139,2024-08-20,2024-08-23,2024-08-20 22:19:52,CUST_0746,PRD_0090,LOC_002,Same Day,4,516.85,0.1,132.85
OL_007140,ORD_007140,2025-05-21,2025-05-24,2025-05-21 01:23:26,CUST_0304,PRD_0046,LOC_004,Second Class,2,177.98,0.0,60.92
OL_007141,ORD_007141,2025-05-28,2025-05-29,2025-05-28 15:12:06,CUST_0345,PRD_0004,LOC_010,Second Class,2,394.66,0.0,171.66
OL_007142,ORD_007142,2025-06-30,2025-07-02,2025-06-30 14:24:26,CUST_0139,PRD_0060,LOC_003,Standard Class,1,54.91,0.2,10.83
OL_007143,ORD_007143,2024-04-21,2024-04-25,2024-04-21 02:34:10,CUST_0781,PRD_0109,LOC_003,Standard Class,2,357.17,0.04,68.69
OL_007144,ORD_007144,2025-08-09,2025-08-11,2025-08-09 15:30:07,CUST_0675,PRD_0104,LOC_005,Standard Class,1,195.59,0.06,27.79
OL_007145,ORD_007145,2025-06-03,2025-06-06,2025-06-03 10:49:27,CUST_0759,PRD_0019,LOC_006,Standard Class,4,3901.92,0.0,1721.72
OL_007146,ORD_007146,2024-02-04,2024-02-08,2024-02-04 23:40:05,CUST_0419,PRD_0105,LOC_006,First Class,3,927.71,0.14,34.04
OL_007147,ORD_007147,2024-08-30,2024-09-01,2024-08-30 13:46:08,CUST_0179,PRD_0040,LOC_007,Standard Class,7,1299.97,0.0,498.96
OL_007148,ORD_007148,2025-01-08,2025-01-11,2025-01-08 01:34:09,CUST_0475,PRD_0054,LOC_008,Second Class,6,331.8,0.0,99.84
OL_007149,ORD_007149,2024-09-18,2024-09-23,2024-09-18 17:03:25,CUST_0315,PRD_0093,LOC_005,Standard Class,3,812.26,0.23,-19.64
OL_007150,ORD_007150,2024-04-15,2024-04-16,2024-04-15 01:15:57,CUST_0298,PRD_0106,LOC_001,Standard Class,4,1334.87,0.06,146.95
OL_007151,ORD_007151,2024-06-10,2024-06-11,2024-06-10 13:32:57,CUST_0080,PRD_0064,LOC_007,First Class,1,99.37,0.1,20.22
OL_007152,ORD_007152,2024-01-29,2024-02-01,2024-01-29 17:32:50,CUST_0069,PRD_0054,LOC_006,Same Day,4,154.84,0.3,0.2
OL_007153,ORD_007153,2024-03-29,2024-03-30,2024-03-29 06:04:54,CUST_0320,PRD_0089,LOC_002,Standard Class,4,165.38,0.15,31.34
OL_007154,ORD_007154,2024-07-16,2024-07-17,2024-07-16 23:55:39,CUST_0734,PRD_0049,LOC_009,Standard Class,3,228.71,0.15,39.02
OL_007155,ORD_007155,2025-08-10,2025-08-14,2025-08-10 02:16:02,CUST_0582,PRD_0006,LOC_007,Standard Class,3,2091.98,0.3,405.41
OL_007156,ORD_007156,2025-03-01,2025-03-05,2025-03-01 20:38:37,CUST_0604,PRD_0006,LOC_004,Standard Class,5,4980.9,0.0,2169.95
OL_007157,ORD_007157,2024-11-20,2024-11-22,2024-11-20 10:04:35,CUST_0201,PRD_0119,LOC_010,Second Class,5,6042.78,0.33,-1557.37
OL_007158,ORD_007158,2025-05-21,2025-05-23,2025-05-21 19:07:20,CUST_0584,PRD_0036,LOC_007,Standard Class,3,706.38,0.0,303.66
OL_007159,ORD_007159,2025-03-11,2025-03-16,2025-03-11 08:36:08,CUST_0349,PRD_0088,LOC_010,First Class,6,837.0,0.0,268.02
OL_007160,ORD_007160,2024-04-25,2024-04-26,2024-04-25 21:44:27,CUST_0060,PRD_0047,LOC_007,First Class,3,348.87,0.1,71.37
OL_007161,ORD_007161,2024-06-19,2024-06-23,2024-06-19 14:12:51,CUST_0337,PRD_0001,LOC_007,Standard Class,3,2256.12,0.2,665.88
OL_007162,ORD_007162,2024-06-19,2024-06-21,2024-06-19 10:03:07,CUST_0105,PRD_0016,LOC_002,Standard Class,7,2176.65,0.0,899.01
OL_007163,ORD_007163,2025-04-17,2025-04-20,2025-04-17 16:58:33,CUST_0678,PRD_0020,LOC_004,Standard Class,5,4174.35,0.0,1945.35
OL_007164,ORD_007164,2025-01-03,2025-01-08,2025-01-03 03:06:20,CUST_0667,PRD_0011,LOC_006,Standard Class,4,1095.32,0.0,474.64
OL_007165,ORD_007165,2024-10-12,2024-10-15,2024-10-12 12:45:18,CUST_0244,PRD_0071,LOC_008,Second Class,5,57.55,0.0,18.2
OL_007166,ORD_007166,2025-03-22,2025-03-26,2025-03-22 05:31:05,CUST_0522,PRD_0071,LOC_009,Standard Class,4,32.23,0.3,0.75
OL_007167,ORD_007167,2025-11-30,2025-12-01,2025-11-30 21:55:58,CUST_0308,PRD_0074,LOC_001,Second Class,2,86.38,0.15,13.5
OL_007168,ORD_007168,2024-08-15,2024-08-18,2024-08-15 13:38:44,CUST_0126,PRD_0101,LOC_007,First Class,1,1098.66,0.17,-5.86
OL_007169,ORD_007169,2025-02-24,2025-02-25,2025-02-24 18:48:13,CUST_0551,PRD_0091,LOC_003,Standard Class,6,10356.5,0.07,1872.68
OL_007170,ORD_007170,2025-01-21,2025-01-26,2025-01-21 01:18:43,CUST_0604,PRD_0055,LOC_007,Standard Class,7,40.72,0.3,-2.05
OL_007171,ORD_007171,2025-06-17,2025-06-18,2025-06-17 19:53:42,CUST_0617,PRD_0049,LOC_003,First Class,7,627.83,0.0,185.22
OL_007172,ORD_007172,2025-06-24,2025-06-28,2025-06-24 14:40:31,CUST_0122,PRD_0089,LOC_006,Second Class,3,145.92,0.0,45.39
OL_007173,ORD_007173,2025-06-23,2025-06-27,2025-06-23 17:43:00,CUST_0432,PRD_0034,LOC_005,Standard Class,3,726.06,0.0,346.86
OL_007174,ORD_007174,2024-06-07,2024-06-10,2024-06-07 16:49:40,CUST_0025,PRD_0040,LOC_009,Standard Class,5,835.7,0.1,263.55
OL_007175,ORD_007175,2024-12-19,2024-12-23,2024-12-19 13:29:16,CUST_0087,PRD_0078,LOC_006,Second Class,3,301.22,0.2,54.47
OL_007176,ORD_007176,2025-08-05,2025-08-10,2025-08-05 07:31:05,CUST_0076,PRD_0094,LOC_003,Standard Class,5,4815.78,0.21,-293.92
OL_007177,ORD_007177,2024-10-06,2024-10-11,2024-10-06 00:29:58,CUST_0060,PRD_0063,LOC_006,Standard Class,4,409.88,0.0,136.04
OL_007178,ORD_007178,2025-12-15,2025-12-16,2025-12-15 15:46:30,CUST_0287,PRD_0111,LOC_006,Standard Class,7,4592.79,0.21,-2.36
OL_007179,ORD_007179,2024-09-22,2024-09-25,2024-09-22 00:50:20,CUST_0306,PRD_0003,LOC_004,First Class,7,6973.22,0.15,2082.81
OL_007180,ORD_007180,2025-02-06,2025-02-10,2025-02-06 21:03:30,CUST_0576,PRD_0085,LOC_003,Standard Class,7,739.69,0.0,223.3
OL_007181,ORD_007181,2025-01-15,2025-01-17,2025-01-15 18:37:03,CUST_0284,PRD_0034,LOC_009,First Class,6,1452.12,0.0,693.72
OL_007182,ORD_007182,2024-11-30,2024-12-05,2024-11-30 12:03:38,CUST_0112,PRD_0120,LOC_002,Second Class,2,2991.88,0.05,433.38
OL_007183,ORD_007183,2025-08-25,2025-08-28,2025-08-25 03:00:38,CUST_0753,PRD_0055,LOC_002,Standard Class,6,39.89,0.2,3.23
OL_007184,ORD_007184,2024-05-10,2024-05-11,2024-05-10 11:23:12,CUST_0693,PRD_0055,LOC_006,Second Class,1,6.65,0.2,0.54
OL_007185,ORD_007185,2025-03-29,2025-03-30,2025-03-29 20:18:58,CUST_0096,PRD_0072,LOC_003,Second Class,6,644.59,0.2,68.59
OL_007186,ORD_007186,2025-04-28,2025-05-03,2025-04-28 19:47:00,CUST_0308,PRD_0032,LOC_005,Standard Class,7,4350.72,0.1,1458.04
OL_007187,ORD_007187,2025-08-28,2025-08-30,2025-08-28 17:54:41,CUST_0142,PRD_0099,LOC_003,Standard Class,6,9688.27,0.08,1220.77
OL_007188,ORD_007188,2025-04-22,2025-04-23,2025-04-22 09:30:20,CUST_0759,PRD_0100,LOC_004,Standard Class,2,1322.96,0.17,54.94
OL_007189,ORD_007189,2025-11-21,2025-11-25,2025-11-21 10:53:22,CUST_0305,PRD_0058,LOC_004,Second Class,6,421.92,0.2,59.4
OL_007190,ORD_007190,2025-09-11,2025-09-13,2025-09-11 19:04:53,CUST_0092,PRD_0072,LOC_005,Second Class,6,684.88,0.15,108.88
OL_007191,ORD_007191,2024-09-09,2024-09-11,2024-09-09 02:52:33,CUST_0582,PRD_0046,LOC_001,Second Class,1,71.19,0.2,12.66
OL_007192,ORD_007192,2025-09-02,2025-09-07,2025-09-02 20:21:16,CUST_0582,PRD_0066,LOC_004,Second Class,3,31.26,0.0,9.51
OL_007193,ORD_007193,2025-11-19,2025-11-21,2025-11-19 13:28:57,CUST_0210,PRD_0098,LOC_007,Standard Class,2,1807.76,0.18,30.58
OL_007194,ORD_007194,2024-07-10,2024-07-11,2024-07-10 04:58:45,CUST_0278,PRD_0029,LOC_007,Second Class,3,712.25,0.2,212.93
OL_007195,ORD_007195,2025-04-23,2025-04-27,2025-04-23 14:45:32,CUST_0355,PRD_0113,LOC_003,Standard Class,7,951.32,0.17,65.05
OL_007196,ORD_007196,2024-07-25,2024-07-26,2024-07-25 18:03:10,CUST_0225,PRD_0118,LOC_005,Standard Class,2,503.93,0.07,56.59
OL_007197,ORD_007197,2025-05-14,2025-05-18,2025-05-14 03:11:44,CUST_0246,PRD_0059,LOC_004,Standard Class,5,218.55,0.0,71.45
OL_007198,ORD_007198,2024-03-30,2024-04-03,2024-03-30 04:47:37,CUST_0631,PRD_0046,LOC_001,Second Class,7,622.93,0.0,213.22
OL_007199,ORD_007199,2025-06-26,2025-07-01,2025-06-26 15:25:43,CUST_0595,PRD_0010,LOC_004,Standard Class,6,5170.03,0.2,1306.45
OL_007200,ORD_007200,2024-11-14,2024-11-19,2024-11-14 18:02:55,CUST_0573,PRD_0009,LOC_006,First Class,1,783.53,0.15,271.51
OL_007201,ORD_007201,2025-04-10,2025-04-15,2025-04-10 20:36:46,CUST_0573,PRD_0041,LOC_010,Standard Class,7,765.74,0.2,86.18
OL_007202,ORD_007202,2024-01-30,2024-02-04,2024-01-30 08:08:59,CUST_0444,PRD_0024,LOC_001,Standard Class,4,843.08,0.0,395.04
OL_007203,ORD_007203,2025-06-07,2025-06-11,2025-06-07 01:17:21,CUST_0300,PRD_0027,LOC_004,First Class,7,4806.34,0.0,2038.26
OL_007204,ORD_007204,2025-02-04,2025-02-05,2025-02-04 11:24:47,CUST_0582,PRD_0058,LOC_010,First Class,6,474.66,0.1,112.14
OL_007205,ORD_007205,2025-05-01,2025-05-05,2025-05-01 05:30:05,CUST_0096,PRD_0099,LOC_005,First Class,6,9686.33,0.08,1218.83
OL_007206,ORD_007206,2024-08-16,2024-08-20,2024-08-16 03:45:38,CUST_0112,PRD_0023,LOC_009,Second Class,3,2416.99,0.15,807.88
OL_007207,ORD_007207,2024-05-04,2024-05-08,2024-05-04 03:36:34,CUST_0097,PRD_0007,LOC_007,Standard Class,2,622.64,0.0,264.34
OL_007208,ORD_007208,2024-12-02,2024-12-03,2024-12-02 16:01:07,CUST_0584,PRD_0032,LOC_009,Standard Class,3,2071.77,0.0,832.05
OL_007209,ORD_007209,2025-11-05,2025-11-10,2025-11-05 00:28:17,CUST_0497,PRD_0010,LOC_007,Standard Class,4,4308.36,0.0,1732.64
OL_007210,ORD_007210,2024-06-22,2024-06-26,2024-06-22 22:28:04,CUST_0377,PRD_0111,LOC_001,Standard Class,2,1109.6,0.34,-203.3
OL_007211,ORD_007211,2025-05-28,2025-05-29,2025-05-28 01:43:09,CUST_0398,PRD_0074,LOC_008,First Class,1,45.73,0.1,9.29
OL_007212,ORD_007212,2024-02-22,2024-02-27,2024-02-22 13:19:29,CUST_0651,PRD_0079,LOC_002,Same Day,2,52.68,0.15,9.3
OL_007213,ORD_007213,2025-06-18,2025-06-21,2025-06-18 23:00:48,CUST_0096,PRD_0067,LOC_007,Standard Class,6,299.78,0.15,44.78
OL_007214,ORD_007214,2024-06-29,2024-07-01,2024-06-29 15:15:03,CUST_0323,PRD_0095,LOC_004,Second Class,7,8844.17,0.22,-222.65
OL_007215,ORD_007215,2024-12-22,2024-12-24,2024-12-22 10:55:59,CUST_0604,PRD_0043,LOC_007,Second Class,6,588.33,0.1,140.61
OL_007216,ORD_007216,2024-09-24,2024-09-27,2024-09-24 15:27:08,CUST_0562,PRD_0091,LOC_001,Standard Class,3,4898.32,0.12,656.41
OL_007217,ORD_007217,2024-04-12,2024-04-13,2024-04-12 22:58:41,CUST_0368,PRD_0047,LOC_001,Second Class,4,516.84,0.0,146.84
OL_007218,ORD_007218,2024-09-06,2024-09-08,2024-09-06 11:01:35,CUST_0193,PRD_0117,LOC_001,Same Day,1,1327.19,0.21,43.22
OL_007219,ORD_007219,2024-09-10,2024-09-15,2024-09-10 15:09:09,CUST_0752,PRD_0046,LOC_004,Standard Class,4,355.96,0.0,121.84
OL_007220,ORD_007220,2025-02-26,2025-02-27,2025-02-26 17:15:28,CUST_0350,PRD_0104,LOC_002,Standard Class,3,593.79,0.05,90.39
OL_007221,ORD_007221,2025-12-03,2025-12-04,2025-12-03 14:25:07,CUST_0695,PRD_0065,LOC_001,Standard Class,3,43.3,0.3,-1.97
OL_007222,ORD_007222,2025-01-11,2025-01-16,2025-01-11 19:15:43,CUST_0617,PRD_0072,LOC_009,Second Class,5,570.73,0.15,90.73
OL_007223,ORD_007223,2025-10-11,2025-10-12,2025-10-11 14:23:36,CUST_0684,PRD_0047,LOC_007,Second Class,3,348.87,0.1,71.37
OL_007224,ORD_007224,2025-01-03,2025-01-04,2025-01-03 07:34:57,CUST_0018,PRD_0044,LOC_006,Standard Class,5,80.67,0.15,11.37
OL_007225,ORD_007225,2024-04-08,2024-04-12,2024-04-08 15:48:47,CUST_0398,PRD_0083,LOC_007,Standard Class,6,229.8,0.0,79.68
OL_007226,ORD_007226,2024-06-24,2024-06-27,2024-06-24 22:32:57,CUST_0225,PRD_0029,LOC_003,First Class,1,237.42,0.2,70.98
OL_007227,ORD_007227,2024-10-31,2024-11-02,2024-10-31 09:06:01,CUST_0230,PRD_0109,LOC_007,Standard Class,7,1096.05,0.16,86.37
OL_007228,ORD_007228,2024-08-23,2024-08-24,2024-08-23 12:53:44,CUST_0227,PRD_0046,LOC_005,First Class,2,160.18,0.1,43.12
OL_007229,ORD_007229,2025-09-06,2025-09-10,2025-09-06 06:28:41,CUST_0331,PRD_0029,LOC_001,Standard Class,6,1780.62,0.0,781.98
OL_007230,ORD_007230,2025-05-29,2025-06-01,2025-05-29 16:50:21,CUST_0350,PRD_0080,LOC_006,Standard Class,6,140.62,0.3,5.8
OL_007231,ORD_007231,2025-04-05,2025-04-09,2025-04-05 22:16:24,CUST_0535,PRD_0083,LOC_010,Standard Class,7,241.29,0.1,66.15
OL_007232,ORD_007232,2025-01-31,2025-02-05,2025-01-31 19:17:57,CUST_0261,PRD_0003,LOC_003,First Class,7,8203.79,0.0,3313.38
OL_007233,ORD_007233,2024-10-21,2024-10-26,2024-10-21 06:31:26,CUST_0228,PRD_0069,LOC_001,Standard Class,2,75.49,0.2,10.23
OL_007234,ORD_007234,2025-04-24,2025-04-25,2025-04-24 00:41:06,CUST_0306,PRD_0045,LOC_007,Standard Class,4,255.92,0.1,68.16
OL_007235,ORD_007235,2024-04-20,2024-04-22,2024-04-20 13:22:46,CUST_0573,PRD_0101,LOC_003,Standard Class,7,7915.62,0.15,183.98
OL_007236,ORD_007236,2024-05-14,2024-05-16,2024-05-14 22:10:01,CUST_0001,PRD_0058,LOC_004,Second Class,1,87.9,0.0,27.48
OL_007237,ORD_007237,2024-08-08,2024-08-12,2024-08-08 04:13:09,CUST_0589,PRD_0047,LOC_001,Standard Class,5,646.05,0.0,183.55
OL_007238,ORD_007238,2024-05-19,2024-05-20,2024-05-19 19:42:40,CUST_0293,PRD_0097,LOC_001,Standard Class,7,11193.34,0.04,1549.37
OL_007239,ORD_007239,2025-05-28,2025-06-02,2025-05-28 02:59:22,CUST_0481,PRD_0038,LOC_007,Standard Class,4,1952.68,0.0,878.4
OL_007240,ORD_007240,2024-01-29,2024-02-01,2024-01-29 02:09:28,CUST_0604,PRD_0120,LOC_010,First Class,4,4780.78,0.24,-336.22
OL_007241,ORD_007241,2024-05-13,2024-05-15,2024-05-13 05:29:55,CUST_0430,PRD_0106,LOC_006,Standard Class,3,714.71,0.33,-176.23
OL_007242,ORD_007242,2025-10-02,2025-10-07,2025-10-02 01:36:50,CUST_0549,PRD_0104,LOC_008,First Class,6,1192.07,0.04,185.27
OL_007243,ORD_007243,2025-12-29,2026-01-02,2025-12-29 08:51:51,CUST_0730,PRD_0089,LOC_002,Standard Class,2,82.69,0.15,15.67
OL_007244,ORD_007244,2025-01-28,2025-01-30,2025-01-28 02:03:20,CUST_0031,PRD_0019,LOC_001,Standard Class,2,1365.67,0.3,275.57
OL_007245,ORD_007245,2025-02-04,2025-02-07,2025-02-04 11:02:24,CUST_0300,PRD_0062,LOC_003,Standard Class,1,85.34,0.0,29.8
OL_007246,ORD_007246,2025-07-16,2025-07-17,2025-07-16 21:27:35,CUST_0734,PRD_0002,LOC_002,Second Class,7,4174.65,0.3,1017.3
OL_007247,ORD_007247,2024-02-09,2024-02-12,2024-02-09 09:06:20,CUST_0665,PRD_0006,LOC_006,Second Class,6,5379.37,0.1,2006.23
OL_007248,ORD_007248,2024-11-23,2024-11-24,2024-11-23 14:51:39,CUST_0526,PRD_0065,LOC_010,Second Class,2,41.24,0.0,11.06
OL_007249,ORD_007249,2024-04-03,2024-04-04,2024-04-03 19:22:17,CUST_0197,PRD_0056,LOC_002,Standard Class,5,474.0,0.2,89.9
OL_007250,ORD_007250,2024-10-25,2024-10-26,2024-10-25 01:19:52,CUST_0285,PRD_0044,LOC_009,Standard Class,5,94.9,0.0,25.6
OL_007251,ORD_007251,2025-12-15,2025-12-18,2025-12-15 05:51:54,CUST_0679,PRD_0077,LOC_005,Standard Class,2,253.51,0.1,66.45
OL_007252,ORD_007252,2025-07-06,2025-07-08,2025-07-06 22:22:30,CUST_0576,PRD_0026,LOC_001,Standard Class,3,2789.25,0.0,1161.81
OL_007253,ORD_007253,2025-12-16,2025-12-17,2025-12-16 15:36:40,CUST_0241,PRD_0044,LOC_005,Standard Class,3,51.25,0.1,9.67
